ship-postal-code,ship-city,ship-state,ship-country
517132.0,GUDIPALA,ANDHRA PRADESH,IN
394230.0,SURAT,GUJARAT,IN
518145.0,KURNOOL,ANDHRA PRADESH,IN
625218.0,VADIPATTI,TAMIL NADU,IN
825322.0,BAGODAR,JHARKHAND,IN
283141.0,SHIKOHABAD,UTTAR PRADESH,IN
144505.0,BANGA,PUNJAB,IN
249124.0,TEHRI,UTTARAKHAND,IN
533291.0,RANGAMPETA,ANDHRA PRADESH,IN
480003.0,CHHINDWARA,MADHYA PRADESH,IN
591229.0,KOGNOLI,KARNATAKA,IN
695527.0,KOVALAM,KERALA,IN
825312.0,BISHNUGARH,JHARKHAND,IN
382024.0,GANDHINAGAR,GUJARAT,IN
794111.0,WILLIAMNAGAR,MEGHALAYA,IN
679302.0,OTTAPPALAM,KERALA,IN
721455.0,CONTAI,WEST BENGAL,IN
577436.0,SHIVAMOGGA,KARNATAKA,IN
382220.0,BAVLA,GUJARAT,IN
127029.0,BHIWANI,HARYANA,IN
524222.0,NELLORE,ANDHRA PRADESH,IN
443001.0,BULDANA,MAHARASHTRA,IN
689693.0,PATHANAMTHITTA,KERALA,IN
628904.0,THOOTHUKKUDI,TAMIL NADU,IN
473331.0,ASHOKNAGAR,MADHYA PRADESH,IN
503230.0,NIZAMABAD,TELANGANA,IN
577227.0,HOLEHONNUR,KARNATAKA,IN
680517.0,KUNNAMKULAM,KERALA,IN
283125.0,AGRA,UTTAR PRADESH,IN
412306.0,PUNE,MAHARASHTRA,IN
387130.0,MEHMEDABAD,GUJARAT,IN
585313.0,GULBARGA,KARNATAKA,IN
515401.0,GOOTY,ANDHRA PRADESH,IN
759121.0,BHUSHAN STEEL PLANT MERAMANDALI TOWNSHIP,ODISHA,IN
491881.0,KHAIRAGARH,CHHATTISGARH,IN
641666.0,"PERUMANALLUR, TIRUPUR",TAMIL NADU,IN
689503.0,PATHANAMTHITTA,KERALA,IN
524240.0,NELLORE,ANDHRA PRADESH,IN
613009.0,THANJAVUR,TAMIL NADU,IN
431133.0,AURANGABAD,MAHARASHTRA,IN
503306.0,NIZAMABAD,TELANGANA,IN
227817.0,AMETHI,UTTAR PRADESH,IN
761131.0,KULADA,ODISHA,IN
722134.0,RAIPUR BAZAR,WEST BENGAL,IN
685565.0,MUNNAR,KERALA,IN
522202.0,TENALI,ANDHRA PRADESH,IN
605104.0,KOTTAKUPPAM,TAMIL NADU,IN
721133.0,DIST- PASCHIM MEDINIPORE,WEST BENGAL,IN
151302.0,TALWANDI SABO,PUNJAB,IN
762029.0,PHULABANI,ODISHA,IN
811313.0,AMRATH,BIHAR,IN
281204.0,RAYA,UTTAR PRADESH,IN
577230.0,DAVANAGERE,KARNATAKA,IN
825336.0,CHARHI,JHARKHAND,IN
416223.0,KOLHAPUR,MAHARASHTRA,IN
670641.0,KANNUR,KERALA,IN
323603.0,LAKHERI,RAJASTHAN,IN
241303.0,MALLAWAN,UTTAR PRADESH,IN
176025.0,KANGRA,HIMACHAL PRADESH,IN
533264.0,ANAPARTHY,ANDHRA PRADESH,IN
524123.0,NELLORE,ANDHRA PRADESH,IN
247232.0,SARSAWAN,UTTAR PRADESH,IN
574265.0,BANTVAL,KARNATAKA,IN
825401.0,CHATRA,JHARKHAND,IN
848205.0,SAMASTIPUR,BIHAR,IN
516504.0,PALLANA GARI PALLI,ANDHRA PRADESH,IN
211015.0,ALLAHABAD,UTTAR PRADESH,IN
764044.0,KORAPUT,ODISHA,IN
561202.0,PAVAGADA,KARNATAKA,IN
144524.0,NAWANSHAHR,PUNJAB,IN
402116.0,ROHA MIDC,MAHARASHTRA,IN
509375.0,ACHAMPET,TELANGANA,IN
680621.0,THRISSUR,KERALA,IN
388225.0,DAKOR,GUJARAT,IN
686101.0,CHANGANACHERRY,KERALA,IN
712613.0,KHANAKUL I,WEST BENGAL,IN
721145.0,KHARAGPUR,WEST BENGAL,IN
689582.0,THIRUVALLA,KERALA,IN
177033.0,NADAUN,HIMACHAL PRADESH,IN
742225.0,JANGIPUR,WEST BENGAL,IN
688003.0,PUNNAPARA,KERALA,IN
231309.0,MARIHAN,UTTAR PRADESH,IN
679586.0,PONNANI,KERALA,IN
146107.0,MAHILPUR,PUNJAB,IN
533287.0,SEETHANAGARAM,ANDHRA PRADESH,IN
630562.0,SIVAGANGA,TAMIL NADU,IN
641010.0,COIMBATORE,TAMIL NADU,IN
843301.0,SITAMARHI,BIHAR,IN
445304.0,WANI,MAHARASHTRA,IN
670646.0,MANANTHAVADY,KERALA,IN
685511.0,THOPPIPPALA,KERALA,IN
682508.0,KOCHI,KERALA,IN
797103.0,CHUMUKEDIMA,NAGALAND,IN
756116.0,BHADRAK,ODISHA,IN
623534.0,RAMANATHAPURAM,TAMIL NADU,IN
422112.0,MUSALGAON MIDC,MAHARASHTRA,IN
394730.0,WAGHAI,GUJARAT,IN
680699.0,THRISSUR,KERALA,IN
209504.0,MANJHANA,UTTAR PRADESH,IN
742406.0,MURSHIDABAD,WEST BENGAL,IN
223224.0,AZAMGARH,UTTAR PRADESH,IN
688527.0,CHERTHALA,KERALA,IN
628802.0,ERAL,TAMIL NADU,IN
232340.0,ZAMANIA,UTTAR PRADESH,IN
517129.0,CHITTOOR,ANDHRA PRADESH,IN
686601.0,ATHIRAMPUZHA,KERALA,IN
783360.0,GOSSAIGAON,ASSAM,IN
462047.0,BHOPAL,MADHYA PRADESH,IN
562103.0,CHIKKBALAPURA,KARNATAKA,IN
689663.0,PATHANAMTHITTA,KERALA,IN
425508.0,RAVER,MAHARASHTRA,IN
607006.0,CUDDALORE,TAMIL NADU,IN
133207.0,AMBALA,HARYANA,IN
431603.0,NANDED,MAHARASHTRA,IN
160043.0,CHANDIGARH,CHANDIGARH,IN
221204.0,BARAGAON,UTTAR PRADESH,IN
140412.0,PATIALA,PUNJAB,IN
689513.0,PATHANAMTHITTA,KERALA,IN
481105.0,UKWA,MADHYA PRADESH,IN
691014.0,ELAMPALLOOR,KERALA,IN
413007.0,SOLAPUR,MAHARASHTRA,IN
250619.0,BAGHPAT,UTTAR PRADESH,IN
535217.0,VIZIANAGARAM,ANDHRA PRADESH,IN
229304.0,RAE BARELI,UTTAR PRADESH,IN
591316.0,UGAR KHURD,KARNATAKA,IN
431801.0,BHOKAR,MAHARASHTRA,IN
825311.0,BARKAGAW,JHARKHAND,IN
143411.0,TARNTARAN,PUNJAB,IN
629809.0,KALKULAM,TAMIL NADU,IN
457222.0,"NAMLI, TEHSIL-RATLAM, DIST. RATLAM",MADHYA PRADESH,IN
571128.0,CHAMARAJANAGARA,KARNATAKA,IN
800011.0,PATNA,BIHAR,IN
142021.0,LUDHIANA,PUNJAB,IN
802152.0,BEHEA,BIHAR,IN
683522.0,VADAKKEKARA,KERALA,IN
611110.0,NAGAPATTINAM,TAMIL NADU,IN
577112.0,BALEHONNUR,KARNATAKA,IN
614103.0,PODAKKUDI,TAMIL NADU,IN
231305.0,CHUNAR,UTTAR PRADESH,IN
517417.0,CHITTOOR DISTRICT,ANDHRA PRADESH,IN
301406.0,ALWAR,RAJASTHAN,IN
768003.0,SAMBALPUR,ODISHA,IN
577211.0,SHIMOGA,KARNATAKA,IN
143512.0,GURDASPUR,PUNJAB,IN
855108.0,KISHANGANJ,BIHAR,IN
416810.0,VAIBHAWADI,MAHARASHTRA,IN
301706.0,SHAHJAHANPUR,RAJASTHAN,IN
152022.0,GURU HAR SAHAI,PUNJAB,IN
620015.0,THUVAKUDI,TAMIL NADU,IN
455459.0,SATWAS,MADHYA PRADESH,IN
301709.0,ALWAR,RAJASTHAN,IN
562105.0,SIDLAGHATTA,KARNATAKA,IN
523280.0,ONGOLE,ANDHRA PRADESH,IN
851134.0,BARAUNI IOC TOWNSHIP,BIHAR,IN
851210.0,BIHAR BEGUSARAI DISTRICT,BIHAR,IN
486003.0,REWA,MADHYA PRADESH,IN
673011.0,KOZHIKODE,KERALA,IN
416613.0,DEVGAD,MAHARASHTRA,IN
680567.0,VADAKKUMMURI,KERALA,IN
741504.0,RANAGHAT,WEST BENGAL,IN
393145.0,RAJPIPLA,GUJARAT,IN
678583.0,MANNARKAD,KERALA,IN
731238.0,RUDRANAGAR,WEST BENGAL,IN
144507.0,MUKANPUR,PUNJAB,IN
441804.0,LAKHNI,MAHARASHTRA,IN
636102.0,ATTUR,TAMIL NADU,IN
388510.0,ANKLAV,GUJARAT,IN
743125.0,BHATPARA,WEST BENGAL,IN
230125.0,MANGAPUR,UTTAR PRADESH,IN
723129.0,BANDOAN,WEST BENGAL,IN
416109.0,HATKANANGLE,MAHARASHTRA,IN
691523.0,ADOOR,KERALA,IN
713363.0,UKHRA,WEST BENGAL,IN
700128.0,BARASAT,WEST BENGAL,IN
534208.0,BHIMAVARAM,ANDHRA PRADESH,IN
743263.0,HABRA,WEST BENGAL,IN
583279.0,KOPPAL,KARNATAKA,IN
695133.0,THIRUVANANTHAPURAM,KERALA,IN
506005.0,WARANGAL,TELANGANA,IN
531040.0,VISAKHAPATNAM,ANDHRA PRADESH,IN
515261.0,ANANTAPUR,ANDHRA PRADESH,IN
686017.0,KOTTAYAM,KERALA,IN
492014.0,RAIPUR,CHHATTISGARH,IN
854106.0,KATIHAR,BIHAR,IN
245408.0,GULAOTHI DISTT. BULANDSHAHAR,UTTAR PRADESH,IN
606701.0,CHENGAM,TAMIL NADU,IN
680505.0,THRISSUR,KERALA,IN
261505.0,MAIGAL GANJ,UTTAR PRADESH,IN
560088.0,BENGALURU,KARNATAKA,IN
803214.0,BARH,BIHAR,IN
321203.0,DEEG,RAJASTHAN,IN
600025.0,CHENNAI,TAMIL NADU,IN
756101.0,BHADRAK,ODISHA,IN
230204.0,KUNDA,UTTAR PRADESH,IN
535005.0,VIZIANAGARAM,ANDHRA PRADESH,IN
801303.0,ISLAMPUR,BIHAR,IN
504209.0,MANCHERIAL,TELANGANA,IN
678510.0,PALAKKAD,KERALA,IN
212663.0,BINDKI FATEHPUR,UTTAR PRADESH,IN
770048.0,KOIDA,ODISHA,IN
503185.0,BODHAN,TELANGANA,IN
177203.0,AMB,HIMACHAL PRADESH,IN
847421.0,"LAUKAHA , MADHUBANI",BIHAR,IN
413710.0,KOLHAR,MAHARASHTRA,IN
210301.0,HAMIRPUR,UTTAR PRADESH,IN
515331.0,ANANTAPUR,ANDHRA PRADESH,IN
251203.0,MANSURPUR,UTTAR PRADESH,IN
573102.0,ARKALGUD,KARNATAKA,IN
431103.0,KANNAD,MAHARASHTRA,IN
679334.0,MALAPPURAM,KERALA,IN
736171.0,COOCHBEHAR,WEST BENGAL,IN
262903.0,LAKHIMPUR KHERI,UTTAR PRADESH,IN
680570.0,THRISSUR,KERALA,IN
641201.0,COIMBATORE,TAMIL NADU,IN
691010.0,KOLLAM,KERALA,IN
380019.0,AHMEDABAD,GUJARAT,IN
711205.0,BALLY,WEST BENGAL,IN
571439.0,"HANUR, KOLLEGAL TQ, CHAMARAJANAGAR DISTRICT",KARNATAKA,IN
636809.0,PAPPARAPATTI DHARMAPURI DISTRICT,TAMIL NADU,IN
494331.0,KESKAL,CHHATTISGARH,IN
625514.0,"CHEKKANOORANI, MADURAI",TAMIL NADU,IN
754294.0,CUTTACK,ODISHA,IN
143303.0,BHIKHIWIND,PUNJAB,IN
209727.0,KANNAUJ,UTTAR PRADESH,IN
721507.0,JHARGRAM,WEST BENGAL,IN
686538.0,KOTTAYAM,KERALA,IN
563120.0,ROBERTSONPET,KARNATAKA,IN
843109.0,KANTI,BIHAR,IN
631006.0,ARAKONAM,TAMIL NADU,IN
389190.0,SUKHSAR,GUJARAT,IN
321026.0,BHARATPUR,RAJASTHAN,IN
741139.0,HARINDANGA,WEST BENGAL,IN
689571.0,ALAPPUZHA,KERALA,IN
534280.0,NARASAPUR,ANDHRA PRADESH,IN
221409.0,NAI BAZAR,UTTAR PRADESH,IN
413202.0,SOLAPUR,MAHARASHTRA,IN
431122.0,BID,MAHARASHTRA,IN
515521.0,DHANIYANICHERUVU.VILLAGE,ANDHRA PRADESH,IN
472442.0,NIWARI,MADHYA PRADESH,IN
752106.0,NIMAPADA,ODISHA,IN
151208.0,MOGA,PUNJAB,IN
144216.0,TALWARA,PUNJAB,IN
413249.0,"SHIRUR KASAR, BID",MAHARASHTRA,IN
731235.0,BOLPUR,WEST BENGAL,IN
415116.0,ARVI,MAHARASHTRA,IN
396150.0,SANJAN,GUJARAT,IN
133201.0,BARARA,HARYANA,IN
210204.0,CHITRAKOOT,UTTAR PRADESH,IN
190008.0,SRINAGAR,JAMMU & KASHMIR,IN
444702.0,DHARNI,MAHARASHTRA,IN
733127.0,TAPAN,WEST BENGAL,IN
127031.0,BHIWANI,HARYANA,IN
723146.0,SANTALDIH,WEST BENGAL,IN
691322.0,PUNALUR,KERALA,IN
742201.0,AURANGABAD,WEST BENGAL,IN
331304.0,TARANAGAR,RAJASTHAN,IN
212653.0,KHAGA,UTTAR PRADESH,IN
847229.0,KALUAHI,BIHAR,IN
261125.0,SITAPUR,UTTAR PRADESH,IN
322241.0,KARAULI,RAJASTHAN,IN
515871.0,KANEKAL,ANDHRA PRADESH,IN
403115.0,PONDA,GOA,IN
585228.0,SHAHABAD,KARNATAKA,IN
249161.0,SRINAGAR,UTTARAKHAND,IN
742407.0,CHALTIA,WEST BENGAL,IN
496450.0,SARANGARH,CHHATTISGARH,IN
814131.0,BANKA,BIHAR,IN
713124.0,BURDWAN,WEST BENGAL,IN
160063.0,MOHALI,PUNJAB,IN
609606.0,THIRUMALAIRAYAN PATTINAM,PUDUCHERRY,IN
688538.0,MANNANCHERY,KERALA,IN
571606.0,MANDYA DISTIC,KARNATAKA,IN
247656.0,MANGLAUR,UTTARAKHAND,IN
212208.0,BIHKA,UTTAR PRADESH,IN
603109.0,TIRUKALUKUNDRAM,TAMIL NADU,IN
442202.0,ASHTI WARDHA DISTRICT,MAHARASHTRA,IN
673586.0,KOZHIKODE,KERALA,IN
686535.0,"CHANGANACHERRY, KOTTAYAM",KERALA,IN
843130.0,MUZAFFARPUR,BIHAR,IN
851129.0,BEGUSARAI DISTRICT,BIHAR,IN
175138.0,KULLU,HIMACHAL PRADESH,IN
362220.0,KESHOD,GUJARAT,IN
175002.0,SUNDERNAGAR,HIMACHAL PRADESH,IN
143022.0,AMRITSAR,PUNJAB,IN
678013.0,PALAKKAD,KERALA,IN
365220.0,AMRELI,GUJARAT,IN
522237.0,THULLUR,ANDHRA PRADESH,IN
131023.0,SONIPAT,HARYANA,IN
695305.0,CHIRAYINKEEZHU,KERALA,IN
483110.0,KUNDAM,MADHYA PRADESH,IN
521245.0,VUYYURU,ANDHRA PRADESH,IN
577123.0,KOPPA,KARNATAKA,IN
243639.0,UJHANI,UTTAR PRADESH,IN
182222.0,BHADERWAH,JAMMU & KASHMIR,IN
415634.0,MOUJE ANJANVEL,MAHARASHTRA,IN
785112.0,TEOK,ASSAM,IN
691531.0,KOLLAM,KERALA,IN
824217.0,GAYA,BIHAR,IN
230302.0,PRATAPGARH,UTTAR PRADESH,IN
643003.0,OOTY,TAMIL NADU,IN
125058.0,SIRSA,HARYANA,IN
531024.0,"PADERU, VISAKHAPATNAM",ANDHRA PRADESH,IN
533217.0,ALLAVARAM,ANDHRA PRADESH,IN
784160.0,NAOBAICHA,ASSAM,IN
756119.0,BHADRAK,ODISHA,IN
673580.0,KOZHIKODE,KERALA,IN
603301.0,ACHARAPAKKAM,TAMIL NADU,IN
535128.0,"CHEEPURUPALLI, VIZIANAGARAM DIST",ANDHRA PRADESH,IN
783135.0,DHUBRI,ASSAM,IN
311021.0,GULABPURA,RAJASTHAN,IN
625516.0,KAMBAM,TAMIL NADU,IN
134103.0,PANCHKULA,HARYANA,IN
442701.0,BALLARPUR,MAHARASHTRA,IN
413411.0,BARSHI,MAHARASHTRA,IN
125133.0,JAKHALMANDI,HARYANA,IN
607002.0,CUDDALORE,TAMIL NADU,IN
854334.0,ARARIYA,BIHAR,IN
678594.0,PALAKKAD,KERALA,IN
245402.0,KESOPUR SATHLA,UTTAR PRADESH,IN
473660.0,KARERA,MADHYA PRADESH,IN
401603.0,JAWHAR,MAHARASHTRA,IN
829111.0,GUMIA,JHARKHAND,IN
606905.0,TIRUVANNAMALAI,TAMIL NADU,IN
689678.0,PATHANAMTHITTA,KERALA,IN
277208.0,BALLIA,UTTAR PRADESH,IN
243635.0,DATAGANJ,UTTAR PRADESH,IN
383410.0,IDAR,GUJARAT,IN
756162.0,BHADRAK,ODISHA,IN
522015.0,GUNTUR,ANDHRA PRADESH,IN
451228.0,KASRAWAD,MADHYA PRADESH,IN
686106.0,CHETHIPUZHA,KERALA,IN
462037.0,BHOPAL,MADHYA PRADESH,IN
813102.0,BANKA,BIHAR,IN
176206.0,KANGRA,HIMACHAL PRADESH,IN
576124.0,UDUPI,KARNATAKA,IN
643004.0,OOTACAMUND THE NILGIRI,TAMIL NADU,IN
135102.0,BILASPUR,HARYANA,IN
501506.0,IBRAHIMPATNAM,TELANGANA,IN
583134.0,KOTTURU,KARNATAKA,IN
679327.0,MALAPPURAM,KERALA,IN
733102.0,BALURGHAT,WEST BENGAL,IN
523272.0,TANGUTUR,ANDHRA PRADESH,IN
181206.0,BHALWAL,JAMMU & KASHMIR,IN
494450.0,BIJAPUR,CHHATTISGARH,IN
574111.0,NADSAL,KARNATAKA,IN
522235.0,GUNTUR,ANDHRA PRADESH,IN
390017.0,VADODARA,GUJARAT,IN
679333.0,MALAPPURAM,KERALA,IN
621804.0,ARIYALUR,TAMIL NADU,IN
173204.0,KASAULI,HIMACHAL PRADESH,IN
160009.0,CHANDIGARH,CHANDIGARH,IN
303603.0,KISHANGARH RENWAL,RAJASTHAN,IN
676541.0,MALAPPURAM,KERALA,IN
534460.0,CHINTALAPUDI,ANDHRA PRADESH,IN
231313.0,MIRZAPUR,UTTAR PRADESH,IN
627117.0,VADAKKUVALLIYUR,TAMIL NADU,IN
344001.0,BARMER,RAJASTHAN,IN
680671.0,PANANGAD THRISSUR DISTRICT,KERALA,IN
212107.0,ALLAHABAD,UTTAR PRADESH,IN
221712.0,RASRA,UTTAR PRADESH,IN
532222.0,PALASA KASIBUGGA,ANDHRA PRADESH,IN
621006.0,TRICHY,TAMIL NADU,IN
670301.0,KANNAPURAM,KERALA,IN
754022.0,CUTTACK,ODISHA,IN
733201.0,DALKHOLA,WEST BENGAL,IN
521256.0,VUYYURU,ANDHRA PRADESH,IN
185234.0,RAJAURI,JAMMU & KASHMIR,IN
201311.0,GREATER NOIDA,UTTAR PRADESH,IN
766102.0,MADANPUR RAMPUR,ODISHA,IN
370655.0,NALIYA,GUJARAT,IN
515003.0,ANANTAPUR,ANDHRA PRADESH,IN
691501.0,ELAMPALLOOR,KERALA,IN
322215.0,KARAULI,RAJASTHAN,IN
342301.0,PHALODI,RAJASTHAN,IN
831020.0,JAMSHEDPUR,JHARKHAND,IN
689597.0,PATHANAMTHITTA,KERALA,IN
385360.0,PATAN,GUJARAT,IN
792111.0,SUNPURA,ARUNACHAL PRADESH,IN
637301.0,SANKARI,TAMIL NADU,IN
403503.0,BARDEZ,GOA,IN
575017.0,ULLAL,KARNATAKA,IN
334403.0,BIKANER,RAJASTHAN,IN
680618.0,THRISSUR,KERALA,IN
638108.0,TIRUPPUR,TAMIL NADU,IN
275102.0,MAUNATH BHANJAN,UTTAR PRADESH,IN
441102.0,KHAPERKHEDA,MAHARASHTRA,IN
394375.0,UCHCHHAL,GUJARAT,IN
365430.0,LATHI,GUJARAT,IN
496116.0,DHARAMJAIGARH,CHHATTISGARH,IN
485881.0,RAMNAGAR,MADHYA PRADESH,IN
690559.0,ALAPPUZHA,KERALA,IN
829108.0,GIDI,JHARKHAND,IN
263637.0,ALMORA,UTTARAKHAND,IN
754006.0,CUTTACK,ODISHA,IN
573202.0,HASSAN,KARNATAKA,IN
679582.0,EDAPPAL,KERALA,IN
531151.0,VISAKHAPATNAM,ANDHRA PRADESH,IN
685586.0,THODUPUZHA,KERALA,IN
221602.0,MAU,UTTAR PRADESH,IN
413109.0,NATEPUTE,MAHARASHTRA,IN
781308.0,BARPETA,ASSAM,IN
242405.0,KHUTAR,UTTAR PRADESH,IN
628151.0,ATHUR THOOTHUKKUDI DISTRICT,TAMIL NADU,IN
689653.0,PATHANAMTHITTA,KERALA,IN
503125.0,KAMAREDDY,TELANGANA,IN
721124.0,BALICHAK,WEST BENGAL,IN
686587.0,ETTUMANOOR,KERALA,IN
637211.0,TIRUCHENGODE,TAMIL NADU,IN
581411.0,TATTILLI,KARNATAKA,IN
123411.0,REWARI,HARYANA,IN
835223.0,SIMDEGA,JHARKHAND,IN
689504.0,ALAPPUZHA,KERALA,IN
509204.0,DEVARKADRA,TELANGANA,IN
224229.0,SULTANPUR,UTTAR PRADESH,IN
453552.0,INDORE,MADHYA PRADESH,IN
576225.0,SALIGRAM UPUPI,KARNATAKA,IN
246171.0,RUDRAPRAYAG,UTTARAKHAND,IN
741165.0,NAZIRPUR,WEST BENGAL,IN
627113.0,"VALLIOOR VIA, TIRUNELVELI DISTRICT",TAMIL NADU,IN
503235.0,NIZAMABAD,TELANGANA,IN
229206.0,LALGANJ,UTTAR PRADESH,IN
688562.0,ALAPPUZHA,KERALA,IN
208004.0,KANPUR,UTTAR PRADESH,IN
679339.0,VANIYAMBALAM,KERALA,IN
531061.0,ATCHUTAPURAM APSEZ,ANDHRA PRADESH,IN
401302.0,VIRAR WEST,MAHARASHTRA,IN
612002.0,KUMBAKONAM,TAMIL NADU,IN
484224.0,ANUPPUR,MADHYA PRADESH,IN
125201.0,KALANWALI,HARYANA,IN
636140.0,SALEM,TAMIL NADU,IN
141016.0,LUDHIANA,PUNJAB,IN
524311.0,NELLORE,ANDHRA PRADESH,IN
125121.0,KHEDAR,HARYANA,IN
676506.0,MALAPPURAM,KERALA,IN
144207.0,GARDHIWALA,PUNJAB,IN
689648.0,PATHANAMTHITTA,KERALA,IN
782461.0,MANJA FISH MARKET,ASSAM,IN
276303.0,AZAMGARH,UTTAR PRADESH,IN
713341.0,ASANSOL,WEST BENGAL,IN
306104.0,SOJAT CITY,RAJASTHAN,IN
757048.0,RAIRANGPUR,ODISHA,IN
413108.0,SOLAPUR,MAHARASHTRA,IN
723102.0,PURULIYA,WEST BENGAL,IN
781023.0,GUWAHATI,ASSAM,IN
606603.0,TIRUVANNAMALAI,TAMIL NADU,IN
176202.0,NURPUR,HIMACHAL PRADESH,IN
802136.0,DUMRAON,BIHAR,IN
577219.0,"HONNALI , DAVANGERE",KARNATAKA,IN
984196.0,PURNEA,BIHAR,IN
680683.0,IRINJALAKUDA,KERALA,IN
477557.0,MEHGAON,MADHYA PRADESH,IN
712407.0,NALIKUL,WEST BENGAL,IN
822121.0,GARHWA,JHARKHAND,IN
224129.0,ASHRAFPUR KICHHAUCHHA,UTTAR PRADESH,IN
690564.0,KAYAMKULAM,KERALA,IN
500031.0,HYDERABAD,TELANGANA,IN
678501.0,KODUVAYUR,KERALA,IN
508246.0,ANJANI PORTLAND CEMENT FACTORY,TELANGANA,IN
629101.0,EDAIKODU,TAMIL NADU,IN
534156.0,"DUVVA, TANUKU MANDALAM,",ANDHRA PRADESH,IN
689675.0,RANNI,KERALA,IN
691557.0,KOLLAM,KERALA,IN
524313.0,KUDITHIPALEM,ANDHRA PRADESH,IN
786002.0,DIBRUGARH,ASSAM,IN
689671.0,PATHANAMTHITTA,KERALA,IN
678546.0,PALAKKAD,KERALA,IN
464881.0,BEGAMGANJ,MADHYA PRADESH,IN
689126.0,CHENGANNUR,KERALA,IN
363020.0,SURENDRANAGAR,GUJARAT,IN
413216.0,SOLAPUR,MAHARASHTRA,IN
534176.0,WEST GODAVARI,ANDHRA PRADESH,IN
370485.0,MANDVI,GUJARAT,IN
743165.0,NAIHATI,WEST BENGAL,IN
501504.0,HYDERABAD,TELANGANA,IN
796901.0,SAIHA,MIZORAM,IN
144701.0,JALANDHAR,PUNJAB,IN
517127.0,MURAKAMBATTU,ANDHRA PRADESH,IN
243123.0,BAREILLY,UTTAR PRADESH,IN
443308.0,BULDHANA,MAHARASHTRA,IN
679307.0,KOPPAM,KERALA,IN
509002.0,MAHBUBNAGAR,TELANGANA,IN
523330.0,TRIPURANTHAKAM,ANDHRA PRADESH,IN
801507.0,PATNA,BIHAR,IN
571402.0,MANDYA,KARNATAKA,IN
783126.0,KHARIJAPIKON,ASSAM,IN
533247.0,THATIPAKA,ANDHRA PRADESH,IN
824127.0,AURANGABAD,BIHAR,IN
431806.0,MUDKHED,MAHARASHTRA,IN
396560.0,NAVSARI,GUJARAT,IN
401104.0,THANE,MAHARASHTRA,IN
679563.0,VYLATHUR,KERALA,IN
845418.0,DHAKA,BIHAR,IN
140101.0,MORINDA,PUNJAB,IN
370427.0,BHUJ,GUJARAT,IN
441910.0,PAUNI,MAHARASHTRA,IN
302040.0,JAIPUR,RAJASTHAN,IN
276140.0,AZAMGARH,UTTAR PRADESH,IN
451113.0,KHARGONE,MADHYA PRADESH,IN
422211.0,SURGANA,MAHARASHTRA,IN
686663.0,ERNAKULAM,KERALA,IN
625501.0,MADURAI,TAMIL NADU,IN
679523.0,VANIYAMKULAM II,KERALA,IN
494444.0,BIJAPUR,CHHATTISGARH,IN
833215.0,TONTO,JHARKHAND,IN
584116.0,RAICHUR,KARNATAKA,IN
781301.0,BARPETA,ASSAM,IN
532243.0,SRIKAKULAM,ANDHRA PRADESH,IN
273209.0,GIDA GORAKHPUR,UTTAR PRADESH,IN
522035.0,GUNTUR,ANDHRA PRADESH,IN
362720.0,KODINAR,GUJARAT,IN
812004.0,BHAGALPUR,BIHAR,IN
143534.0,PATHANKOT,PUNJAB,IN
577552.0,DAVANGERE,KARNATAKA,IN
505331.0,KARIMNAGAR,TELANGANA,IN
586128.0,SINDAGI,KARNATAKA,IN
244225.0,BACHHRAON,UTTAR PRADESH,IN
614703.0,THIRUTHURAIPOONDI,TAMIL NADU,IN
521340.0,KAIKALUR,ANDHRA PRADESH,IN
324007.0,KOTA,RAJASTHAN,IN
601206.0,CHENNAI,TAMIL NADU,IN
333042.0,NAWALGARH,RAJASTHAN,IN
686532.0,CHANGANASSERY,KERALA,IN
523183.0,INDUSTRIAL GROWTH CENTRE THIMMANAPALEM,ANDHRA PRADESH,IN
522660.0,VINUKONDA,ANDHRA PRADESH,IN
793106.0,RANIKOR,MEGHALAYA,IN
416701.0,LANJA,MAHARASHTRA,IN
263632.0,KAPKOT,UTTARAKHAND,IN
690527.0,KAYAMKULAM,KERALA,IN
191201.0,GANDERBAL,JAMMU & KASHMIR,IN
733124.0,GANGARAMPUR,WEST BENGAL,IN
673603.0,KOZHIKODE,KERALA,IN
522020.0,AMARAVATHI,ANDHRA PRADESH,IN
785704.0,JORHAT,ASSAM,IN
425408.0,DONDAICHA WARWADE,MAHARASHTRA,IN
847307.0,DARBHANGA,BIHAR,IN
577213.0,CHANNGIRI,KARNATAKA,IN
743262.0,GOPALNAGAR,WEST BENGAL,IN
496223.0,KANSABEL,CHHATTISGARH,IN
601101.0,ARANI THIRUVALLUR DISTRICT,TAMIL NADU,IN
764037.0,NANDAPUR,ODISHA,IN
638181.0,VELUR,TAMIL NADU,IN
680641.0,ANTHICAD,KERALA,IN
501503.0,RANGAREDDY,TELANGANA,IN
442902.0,ORDNANCE FACTORY BHADRAVATI TOWNSHIP,MAHARASHTRA,IN
531084.0,GOLUGONDA,ANDHRA PRADESH,IN
686636.0,ERNAKULAM,KERALA,IN
160054.0,MOHALI,PUNJAB,IN
415004.0,SATARA MIDC,MAHARASHTRA,IN
638402.0,SATHYAMANGALAM,TAMIL NADU,IN
518360.0,YEMMIGANUR,ANDHRA PRADESH,IN
803201.0,FATWAH,BIHAR,IN
673102.0,MADAPPALLY,KERALA,IN
